iter	Logloss
144	0.0688860929
145	0.06870518415
146	0.06842443339
147	0.06824770492
148	0.06805795442
149	0.06790823506
150	0.06775604405
151	0.06717930263
152	0.06670332023
153	0.06597912219
154	0.06519366929
155	0.06438059006
156	0.06272056718
157	0.06202106377
158	0.06147040989
159	0.06076675725
160	0.06038292467
161	0.06003787215
162	0.05970242942
163	0.05928066732
164	0.05874958782
165	0.0585017313
166	0.05802527885
167	0.05754521432
168	0.05743123309
169	0.05733633999
170	0.05704568875
171	0.05635817692
172	0.05599246766
173	0.05587318533
174	0.05572944608
175	0.05566620949
176	0.05542734207
177	0.05521514009
178	0.05513153337
179	0.05501892813
180	0.05469203778
181	0.05457615078
182	0.05387419786
183	0.05376621052
184	0.05367020042
185	0.0534097552
186	0.05320489755
187	0.05313374053
188	0.05268731962
189	0.05244329734
190	0.05197529763
191	0.05183746522
192	0.05162385275
193	0.05152024508
194	0.05140095711
195	0.05127739214
196	0.05116862551
197	0.05103423223
198	0.05083363445
199	0.05067130941
200	0.05055561033
201	0.05046629794
202	0.05034164253
203	0.05022335517
204	0.05014941245
205	0.05007396437
206	0.04996974134
207	0.04955396335
208	0.04917825484
209	0.04895488446
210	0.04882662018
211	0.04876539696
212	0.0483180248
213	0.04822567046
214	0.04791919964
215	0.04761632208
216	0.04753793722
217	0.04731706968
218	0.0470744575
219	0.04698737945
220	0.04691917506
221	0.04673763576
222	0.04667036152
223	0.04650968816
224	0.04619124649
225	0.04610404558
226	0.04601061979
227	0.04576857288
228	0.04561277249
229	0.04553215798
230	0.04543404731
231	0.04536546265
232	0.04525404575
233	0.04508061753
234	0.04481772293
235	0.04465516071
236	0.04456548798
237	0.04450672844
238	0.04410764087
239	0.04407142409
240	0.04390752612
241	0.04357000739
242	0.04344812272
243	0.04320568418
244	0.04293428436
245	0.04268559397
246	0.04256337173
247	0.04252532061
248	0.04240535851
249	0.04204469166
250	0.04175080403
251	0.04168046175
252	0.04151585384
253	0.0413340605
254	0.04107757453
255	0.04099714243
256	0.04084204073
257	0.0407460523
258	0.04069670466
259	0.04066067075
260	0.04057979602
261	0.04051153498
262	0.04031967255
263	0.04004551573
264	0.03995551432
265	0.03990418391
266	0.03984943399
267	0.03961859227
268	0.03957878295
269	0.03950283243
270	0.03943290283
271	0.03937081311
272	0.03909606785
273	0.03890422746
274	0.03884832378
275	0.03870798472
276	0.03865264129
277	0.03857408988
278	0.0385369804
279	0.03849930773
280	0.03840635757
281	0.03831142086
282	0.03813015904
283	0.03805445609
284	0.03795712251
285	0.03788149553
286	0.03776097124
287	0.03769256839
288	0.03761095535
289	0.03757082641
290	0.03751692892
291	0.0371256996
292	0.03684272901
293	0.03677627659
294	0.03676115703
295	0.03667453985
296	0.03660164442
297	0.03653357047
298	0.03649363639
299	0.03642264275
300	0.03638275868
301	0.03634412862
302	0.03619125132
303	0.03603713183
304	0.0359493383
305	0.03590280618
306	0.03578422613
307	0.03569581572
308	0.0356451642
309	0.03561226498
310	0.03552656343
311	0.03549969775
312	0.03545210861
313	0.03539351644
314	0.03535553785
315	0.03531321631
316	0.03520047066
317	0.03514218367
318	0.03510689198
319	0.0349889723
320	0.03476884494
321	0.03472184499
322	0.03465336454
323	0.03459842052
324	0.03454409228
325	0.03449396479
326	0.03446767037
327	0.03440688131
328	0.03438706038
329	0.03434530282
330	0.03432541217
331	0.03420188813
332	0.03417205013
333	0.03413025687
334	0.0340853122
335	0.03403119143
336	0.03399685451
337	0.03396992245
338	0.03391778988
339	0.03386030276
340	0.03380472691
341	0.03376179197
342	0.03372567964
343	0.03367354371
344	0.03365395966
345	0.03360590716
346	0.0335763037
347	0.03349649588
348	0.0334431039
349	0.03341248958
350	0.03335839021
351	0.03326788197
352	0.03316569996
353	0.03312094649
354	0.03306702952
355	0.03302788276
356	0.03297850439
357	0.03294540903
358	0.03284351877
359	0.03277613428
360	0.03274396626
361	0.03271226071
362	0.03265803606
363	0.03262093426
364	0.03257863653
365	0.03254425858
366	0.03249774138
367	0.03246955678
368	0.03241369732
369	0.03239141603
370	0.03227685492
371	0.03226305298
372	0.03223577079
373	0.03219891436
374	0.03217299219
375	0.03211366783
376	0.03207385166
377	0.0320605551
378	0.03201598186
379	0.03200599751
380	0.03190733806
381	0.03184386772
382	0.0318118588
383	0.03174254133
384	0.03169362972
385	0.0315697085
386	0.03152032396
387	0.03150528522
388	0.03148367768
389	0.0314087829
390	0.03133191474
391	0.03127879277
392	0.03126177492
393	0.03121357468
394	0.0311365286
395	0.03111350462
396	0.03105378767
397	0.03104341009
398	0.03101328807
399	0.03092216598
400	0.03086142752
401	0.03083598023
402	0.03080212277
403	0.03077708195
404	0.0307558753
405	0.03070859264
406	0.03066353548
407	0.030636847
408	0.03061125485
409	0.03056610596
410	0.03053785958
411	0.03051669461
412	0.03046601319
413	0.03043937489
414	0.03041586903
415	0.03036595613
416	0.03034345785
417	0.03031788782
418	0.03026805331
419	0.03023094666
420	0.03018360955
421	0.03013292543
422	0.03010175333
423	0.03007744069
424	0.03005634551
425	0.02999358514
426	0.02996137957
427	0.02991130451
428	0.02988695708
429	0.02981568272
430	0.02977227398
431	0.02974280624
432	0.0297127068
433	0.02967774212
434	0.02962676689
435	0.02957286285
436	0.02955046988
437	0.02948171572
438	0.02945332272
439	0.02943640023
440	0.02937164327
441	0.02933121374
442	0.02928440835
443	0.02922591981
444	0.02920857104
445	0.02916170882
446	0.02912037729
447	0.0290730985
448	0.0290527765
449	0.02898394538
450	0.02888275395
451	0.02883557888
452	0.02878863961
453	0.02877382427
454	0.02874946036
455	0.02873733793
456	0.02871692189
457	0.02870933758
458	0.02867058242
459	0.02866189928
460	0.02857394821
461	0.02850610619
462	0.02847685748
463	0.02846123033
464	0.02842976621
465	0.02841079514
466	0.0283952407
467	0.02830827041
468	0.02828143366
469	0.02825632115
470	0.0282287727
471	0.02820529811
472	0.02819220396
473	0.02816023106
474	0.02809375801
475	0.02806712436
476	0.02801015343
477	0.02799228088
478	0.02797968128
479	0.02794890489
480	0.02792465386
481	0.02789205138
482	0.0278732594
483	0.02783352125
484	0.02780945298
485	0.02779941381
486	0.02777094873
487	0.0277568591
488	0.02773827083
489	0.02771569881
490	0.0276868424
491	0.02766793801
492	0.02763166965
493	0.02761894141
494	0.02757521449
495	0.02756912787
496	0.02753310272
497	0.02747732721
498	0.0274230098
499	0.02740954466
500	0.02738826923
501	0.02736480967
502	0.0273415176
503	0.02732815643
504	0.02730445139
505	0.02727728264
506	0.02724230433
507	0.02709956868
508	0.02707685849
509	0.02700567344
510	0.0269817794
511	0.02695667783
512	0.02692584562
513	0.02690060972
514	0.02686121785
515	0.02682937818
516	0.02680704132
517	0.02678754983
518	0.02676951425
519	0.02672967772
520	0.02670716183
521	0.0266634232
522	0.02664318683
523	0.02655938978
524	0.02654330146
525	0.02649640544
526	0.02648325404
527	0.02646263536
528	0.0264207333
529	0.02639269856
530	0.02635598842
531	0.02632666881
532	0.02630854905
533	0.02628392446
534	0.02625630223
535	0.02623976499
536	0.02620313967
537	0.02619455029
538	0.02616941496
539	0.02613738009
540	0.02612042623
541	0.02610770002
542	0.026081643
543	0.02606013646
544	0.02603687902
545	0.02600587808
546	0.02599628408
547	0.02597333287
548	0.02595763341
549	0.0259271635
550	0.02590583033
551	0.02588434821
552	0.0258683836
553	0.02584441705
554	0.02582897382
555	0.02580551318
556	0.02579365752
557	0.02578307494
558	0.02576139531
559	0.02574444614
560	0.02570725402
561	0.0256969621
562	0.02565297057
563	0.02563512803
564	0.02560302315
565	0.0255572573
566	0.02553986784
567	0.02552494869
568	0.02550398373
569	0.02546950074
570	0.02543119432
571	0.02541380433
572	0.02539830693
573	0.02537478538
574	0.02534889083
575	0.02532206791
576	0.02530119923
577	0.02527893821
578	0.02525146981
579	0.02519307928
580	0.02516471453
581	0.02515500161
582	0.02512409941
583	0.02510827193
584	0.02508444124
585	0.02507296107
586	0.02505389749
587	0.02493423673
588	0.02489812853
589	0.02487991031
590	0.0248577502
591	0.02480644464
592	0.0247874872
593	0.02473616904
594	0.0247161422
595	0.02466358046
596	0.02465253345
597	0.02461413887
598	0.02460843267
599	0.02459975793
600	0.02458805501
601	0.02457267616
602	0.02455207823
603	0.0245428026
604	0.02452523719
605	0.02449741493
606	0.02446766278
607	0.02444435217
608	0.0244219094
609	0.02439912109
610	0.02438526508
611	0.02437599997
612	0.02433730045
613	0.02432646723
614	0.02429878644
615	0.0242813676
616	0.02426029394
617	0.0242419492
618	0.0242418519
619	0.0242280211
620	0.02416676711
621	0.02414906415
622	0.02413256983
623	0.0241045724
624	0.02408163069
625	0.02405150251
626	0.02402832311
627	0.02400763283
628	0.02399113206
629	0.02397313458
630	0.02395510503
631	0.02394143665
632	0.0239294267
633	0.02391553103
634	0.02390611544
635	0.02389721085
636	0.02387853632
637	0.02385976588
638	0.02383533276
639	0.02383080682
640	0.02381452891
641	0.02378967761
642	0.02376796969
643	0.02374501498
644	0.02373639008
645	0.02371227963
646	0.0237045189
647	0.02368665065
648	0.02366913623
649	0.02365106033
650	0.02364680512
651	0.02363060572
652	0.02361865216
653	0.02359061218
654	0.02354685652
655	0.02352845318
656	0.0235005351
657	0.02347006874
658	0.02343954424
659	0.02342706188
660	0.02339927125
661	0.02338653183
662	0.02336908883
663	0.02335044523
664	0.02330155281
665	0.02328866723
666	0.02327354119
667	0.02325717327
668	0.02325005515
669	0.02323647986
670	0.02319175337
671	0.02318259483
672	0.02316469385
673	0.02316232734
674	0.02314738682
675	0.02312405413
676	0.02310843454
677	0.02310182236
678	0.02308245259
679	0.02305735569
680	0.02302597275
681	0.02301230186
682	0.02300900613
683	0.02300061848
684	0.02299446107
685	0.02297393545
686	0.02297100957
687	0.02295012811
688	0.02292530399
689	0.02291251526
690	0.02289346578
691	0.02287769041
692	0.02283692919
693	0.02281482193
694	0.02280222464
695	0.02278299192
696	0.02277005412
697	0.02274948228
698	0.0227374176
699	0.02272914504
700	0.02271271638
701	0.02268081194
702	0.02266707785
703	0.02265806484
704	0.02261023116
705	0.02259227985
706	0.02258040067
707	0.02256169771
708	0.02254833624
709	0.02251099028
710	0.02249572912
711	0.02247658927
712	0.02246032693
713	0.02244024897
714	0.02242356205
715	0.02237388241
716	0.02236614866
717	0.02234582144
718	0.02232647632
719	0.02231256924
720	0.02228836154
721	0.0222634191
722	0.02225413592
723	0.02222935945
724	0.02222077471
725	0.02221176912
726	0.02219201791
727	0.02217821335
728	0.0221634782
729	0.02214204982
730	0.02212166116
731	0.02210872821
732	0.02210078525
733	0.02209000899
734	0.02208683227
735	0.022065914
736	0.02206431328
737	0.02203784415
738	0.02201688383
739	0.02199573409
740	0.0219862242
741	0.0219692918
742	0.02194638987
743	0.0219390572
744	0.02192418419
745	0.02191811126
746	0.02190199373
747	0.02187977358
748	0.02187070928
749	0.02185329787
750	0.02183315192
751	0.02182523901
752	0.02180520918
753	0.02179286829
754	0.02176918103
755	0.02175608216
756	0.02174843202
757	0.02172117292
758	0.02169153639
759	0.02167923623
760	0.02166942724
761	0.02165346424
762	0.02162407989
763	0.02161758736
764	0.02159579552
765	0.0215770679
766	0.02156764025
767	0.02155136905
768	0.02154058014
769	0.02151901695
770	0.02149999202
771	0.02148455724
772	0.02145329266
773	0.02144023692
774	0.02142583
775	0.0214080256
776	0.02140391059
777	0.02139334018
778	0.02138962428
779	0.02138453553
780	0.02138450421
781	0.02137242439
782	0.02134895433
783	0.02132243594
784	0.0213008212
785	0.02130080844
786	0.02129217111
787	0.0212921517
788	0.0212812425
789	0.02126423614
790	0.0212465428
791	0.0212273565
792	0.02122413815
793	0.02121744083
794	0.02121737273
795	0.02119995163
796	0.02118578829
797	0.02117629804
798	0.02115781786
799	0.02114673286
800	0.02113048741
801	0.02110626869
802	0.02109173503
803	0.02108034595
804	0.021065948
805	0.02104730431
806	0.02102915398
807	0.02101531167
808	0.02100442472
809	0.02100440541
810	0.02100051736
811	0.02099249093
812	0.02097848852
813	0.02096814676
814	0.02094068414
815	0.02091908338
816	0.02090596223
817	0.02090594416
818	0.02089832177
819	0.02088619579
820	0.02088269844
821	0.02088268038
822	0.02087978511
823	0.02087521742
824	0.02085818987
825	0.020848353
826	0.02084168667
827	0.02083635276
828	0.02083231524
829	0.02081950825
830	0.02081038438
831	0.02079539472
832	0.02078681746
833	0.02078052879
834	0.02076994358
835	0.02076037119
836	0.02075990641
837	0.02074669316
838	0.02073669082
839	0.02071103699
840	0.02070197298
841	0.02067090157
842	0.02065679605
843	0.02063801172
844	0.02062384398
845	0.02060868822
846	0.02059459881
847	0.02057964951
848	0.02057477071
849	0.02056091884
850	0.02056090105
851	0.02056082485
852	0.02054425271
853	0.02052497363
854	0.02051497237
855	0.02051371169
856	0.02048986207
857	0.02047861915
858	0.02047377328
859	0.02045119512
860	0.02044045222
861	0.02043281484
862	0.02042922624
863	0.02041758247
864	0.02040780884
865	0.02038586351
866	0.02037441649
867	0.0203743823
868	0.02036354052
869	0.02035782836
870	0.0203577965
871	0.0203337788
872	0.02031931161
873	0.02031928627
874	0.02031927757
875	0.02031925302
876	0.02031923566
877	0.02031922954
878	0.02031922343
879	0.02031921732
880	0.02031921122
881	0.02031921122
882	0.02030758915
883	0.02030757633
884	0.0203075588
885	0.02030754639
886	0.02030753399
887	0.0203075165
888	0.02030750413
889	0.02030748662
890	0.02030746916
891	0.0203074445
892	0.02030743221
893	0.02030380449
894	0.02030379994
895	0.02030378768
896	0.02030375305
897	0.02030368389
898	0.02030367528
899	0.02030360645
900	0.0203035893
901	0.02030357721
902	0.02030355309
903	0.020303536
904	0.02030352397
905	0.02030351196
906	0.02030348797
907	0.02030346405
908	0.02030339616
909	0.02030338427
910	0.02030331672
911	0.02030328306
912	0.02030324951
913	0.02030323775
914	0.02030322601
915	0.02030315919
916	0.02030312586
917	0.02030310923
918	0.02030309261
919	0.02030307601
920	0.02030306441
921	0.02030301807
922	0.02030298509
923	0.02030296858
924	0.0203029456
925	0.02028752599
926	0.02027823672
927	0.02026570563
928	0.02025794591
929	0.02024892743
930	0.02024557195
931	0.02022825194
932	0.02022824915
933	0.02022817294
934	0.02021344184
935	0.0202134337
936	0.02021342798
937	0.02021341656
938	0.02021340514
939	0.02021337264
940	0.02021330787
941	0.0201987157
942	0.02019195156
943	0.02018407971
944	0.02017003193
945	0.02016023536
946	0.02015394475
947	0.02012862333
948	0.02011816181
949	0.0200966187
950	0.02008463931
951	0.02006847401
952	0.02003657745
953	0.02002691791
954	0.02002222183
955	0.02002216627
956	0.02002215243
957	0.02000561396
958	0.02000560015
959	0.02000557256
960	0.02000551499
961	0.01998146822
962	0.01997306591
963	0.01997303852
964	0.01996460419
965	0.01995349813
966	0.0199512182
967	0.01993601265
968	0.01992036602
969	0.01989830009
970	0.0198803078
971	0.01988029646
972	0.01986390832
973	0.01986390353
974	0.01984288653
975	0.0198345136
976	0.01982447241
977	0.01980606367
978	0.01977021506
979	0.01975927979
980	0.01975021226
981	0.01974074901
982	0.0197282649
983	0.01972143366
984	0.01970840943
985	0.01969966604
986	0.0196787941
987	0.01967878904
988	0.01965482731
989	0.01965482731
990	0.01964605327
991	0.01961746613
992	0.01961482338
993	0.01961478636
994	0.01961353706
995	0.01961351916
996	0.01961246509
997	0.019605883
998	0.0195877086
999	0.01956981138
