iter	Logloss
0	0.5701009163
1	0.4749051377
2	0.3925047578
3	0.3277005771
4	0.2772967552
5	0.2359860023
6	0.2031774042
7	0.1761241014
8	0.154480076
9	0.1374581052
10	0.1241167427
11	0.1124690569
12	0.1030909957
13	0.09541079221
14	0.08956582934
15	0.08464368943
16	0.08019614923
17	0.07682387144
18	0.07378114123
19	0.07101739299
20	0.06872992057
21	0.06686798359
22	0.06497584142
23	0.06347863444
24	0.06216154804
25	0.06108257084
26	0.05999297734
27	0.05932452522
28	0.05859294233
29	0.05789552619
30	0.05714750514
31	0.05658972372
32	0.05602615357
33	0.055633384
34	0.05516750051
35	0.05480852472
36	0.05445734504
37	0.05416772045
38	0.05389143557
39	0.05358649782
40	0.05340565646
41	0.05310047915
42	0.05286672949
43	0.05262228226
44	0.05246538621
45	0.05229071527
46	0.05207627965
47	0.05192522404
48	0.05174688449
49	0.05157937843
50	0.05145696712
51	0.05128755714
52	0.0511586343
53	0.05103414298
54	0.05093992201
55	0.05086116107
56	0.05077596548
57	0.05068949895
58	0.05055946466
59	0.05042682716
60	0.05027399921
61	0.05018159549
62	0.05007946315
63	0.04999375522
64	0.04994241783
65	0.04985414939
66	0.04977592748
67	0.04970464286
68	0.04964285106
69	0.04951201349
70	0.04943934288
71	0.04935220602
72	0.04927322329
73	0.04919175467
74	0.04910078678
75	0.04904103817
76	0.04900410176
77	0.04894821757
78	0.04891812591
79	0.04885735132
80	0.04881222766
81	0.04874702147
82	0.04866188817
83	0.04856014387
84	0.04852447575
85	0.04848123745
86	0.04841835154
87	0.04835088108
88	0.0482702228
89	0.04824312647
90	0.04819990958
91	0.0481365838
92	0.04809576069
93	0.04802456078
94	0.04796865429
95	0.0479082216
96	0.04785227038
97	0.04779051614
98	0.04775337252
99	0.04772150011
100	0.04768024057
101	0.04763026759
102	0.04759229465
103	0.04754788176
104	0.04750676557
105	0.04742784655
106	0.04740993466
107	0.04739273951
108	0.04735201822
109	0.0473250381
110	0.0473067179
111	0.04725966893
112	0.0472242022
113	0.04719466389
114	0.04715757908
115	0.04714280651
116	0.04711417231
117	0.04708894732
118	0.04704879263
119	0.0470112452
120	0.04696815157
121	0.04692732851
122	0.04689718151
123	0.04683422338
124	0.04682311846
125	0.04680881756
126	0.04677758617
127	0.04674479934
128	0.0467265843
129	0.04667165958
130	0.04665329517
131	0.04661801516
132	0.04656946748
133	0.04653230414
134	0.0465285335
135	0.04650628807
136	0.04647850894
137	0.04645709289
138	0.04639849904
139	0.04638188528
140	0.04635652002
141	0.04633781575
142	0.04630876623
143	0.04628359994
144	0.04624271937
145	0.04621066656
146	0.04618543699
147	0.04615945777
148	0.04613559235
149	0.04610071742
150	0.04607496749
151	0.04604641979
152	0.04602349017
153	0.04600086072
154	0.04598402044
155	0.0459611952
156	0.04594641271
157	0.04593313334
158	0.04589031665
159	0.04583399665
160	0.04581711521
161	0.04579281949
162	0.04576243802
163	0.04574849485
164	0.04572716762
165	0.0456972632
166	0.04567256622
167	0.04564751026
168	0.04563279443
169	0.04562456263
170	0.04561039702
171	0.04560164861
172	0.04558058401
173	0.04557644055
174	0.04554750363
175	0.04551355353
176	0.04549834642
177	0.04545914041
178	0.04543864733
179	0.04543383215
180	0.04540178733
181	0.04537736393
182	0.04536294232
183	0.04532012112
184	0.04529631955
185	0.04529197049
186	0.04525680513
187	0.04524938874
188	0.04521937643
189	0.0451891309
190	0.04515610695
191	0.04512476789
192	0.04509446208
193	0.04509085676
194	0.04506674128
195	0.04503515981
196	0.04503181484
197	0.04501828691
198	0.04498499155
199	0.04497184004
200	0.04495582977
201	0.04493227011
202	0.04492328695
203	0.04491561005
204	0.04489953618
205	0.04488133759
206	0.04486922501
207	0.04484854119
208	0.04483073084
209	0.04482190534
210	0.04480891665
211	0.04480026464
212	0.04478088038
213	0.04476188557
214	0.04473981314
215	0.04470532903
216	0.04469945574
217	0.04469049886
218	0.04467296758
219	0.04466703464
220	0.04463233268
221	0.04460442312
222	0.04459827128
223	0.04457171345
224	0.04455450737
225	0.04454906373
226	0.04453216462
227	0.04450377556
228	0.04449394166
229	0.04447950614
230	0.04444620248
231	0.04442899882
232	0.04441300548
233	0.04437782912
234	0.04436070767
235	0.04434475694
236	0.0443288565
237	0.04430724621
238	0.04428492222
239	0.04427121652
240	0.0442524913
241	0.04424175737
242	0.04420789615
243	0.04419060403
244	0.04417717304
245	0.0441442173
246	0.04409929629
247	0.04409409033
248	0.04407368284
249	0.04405574666
250	0.0440445047
251	0.04402964237
252	0.04400567771
253	0.04399264026
254	0.0439816118
255	0.04397643952
256	0.04396562615
